X;Y;Y2;Y3;Y4;Y5
0.05899999999999996;0.0068990160824769576;0.006868839365445665;0.006944277817179903;0.007014346419416045;0.007128405694449894
0.05999999999999996;0.00714061922977243;0.0071089489061899516;0.007188182086052697;0.007261887243293073;0.007381970413588851
0.06099999999999996;0.007386627246710515;0.007353416467884574;0.007436567600806906;0.007514034979732473;0.007640356972498249
0.06199999999999996;0.007637055505228552;0.007602256762747871;0.007689451020444115;0.007770808640225196;0.007903588705585747
0.06299999999999996;0.007891919609433824;0.007855484734153996;0.00794684924363259;0.008032227494630912;0.008171689244951328
0.06399999999999995;0.008151235398466378;0.008113115559195357;0.00820877941199121;0.008298311075072078;0.008444682525153083
0.06499999999999995;0.00841501894940728;0.008375164651284855;0.008475258913425859;0.008569079179889767;0.00872259278804447
0.06599999999999995;0.008683286580233244;0.008641647662798718;0.00874630538551949;0.008844551877662556;0.009005444587684411
0.06699999999999995;0.008956054852818817;0.008912580487760878;0.009021936718977218;0.009124749511290107;0.009293262795321803
0.06799999999999995;0.009233340575987067;0.009187979264569665;0.009302171061127615;0.009409692702142728;0.009586072604455787
0.06899999999999995;0.009515160808609932;0.009467860378767737;0.009587026819481564;0.009699402354278611;0.009883899535973361
0.06999999999999995;0.009801532862759347;0.009752240465856144;0.009876522665350043;0.009993899658730111;0.01018676944336585
0.07099999999999995;0.010092474306910269;0.010041136414153454;0.010170677537522143;0.010293206097860849;0.010494708518025758
0.07199999999999994;0.010388002969196796;0.010334565367700853;0.010469510646004784;0.010597343449795068;0.010807743294625624
0.07299999999999994;0.010688136940722539;0.010632544729214204;0.010773041475825557;0.01090633379292106;0.011125900656580489
0.07399999999999994;0.010992894578926526;0.010935092163084033;0.011081289790900116;0.01122019951047024;0.011449207841595558
0.07499999999999994;0.011302294511005813;0.011242225598424384;0.011394275637965696;0.011538963295173664;0.011777692447300793
0.07599999999999994;0.01161635563739615;0.011553963232171687;0.011712019350582244;0.01186264815399778;0.012111382436974094
0.07699999999999994;0.011935097135311974;0.011870323532234509;0.012034541553202755;0.01219127741296115;0.01245030614535478
0.07799999999999994;0.012258538462347056;0.012191325240695404;0.012361863165314447;0.012524874722034065;0.012794492284549146
0.07899999999999993;0.012586699360137184;0.012516987377065811;0.012694005405652388;0.012863464060122948;0.013143969950029845
0.07999999999999993;0.012919599858086335;0.01284732924159524;0.013030989796487334;0.013207069740141495;0.013498768626730958
0.08099999999999993;0.013257260277157627;0.013182370418635687;0.013372838167989412;0.013555716414170436;0.013858918195240487
0.08199999999999993;0.01359970123373066;0.013522130780062652;0.013719572662669514;0.013909429078708138;0.014224448938092236
0.08299999999999993;0.01394694364352672;0.013866630488753744;0.01407121573990022;0.014268233080014016;0.014595391546158987
0.08399999999999994;0.014299008725603274;0.014215890002126197;0.014427790180518018;0.014632154119546865;0.01497177712514874
0.08499999999999994;0.014655918006419464;0.014569930075734452;0.014789319091508827;0.01500121825950036;0.015353637202206196
0.08599999999999992;0.015017693323974164;0.014928771766929081;0.015155825910778777;0.015375451928437981;0.015741003732621304
0.08699999999999992;0.015384356832018192;0.015292436438578406;0.015527334412012168;0.015754881927029552;0.01613390910664697
0.08799999999999993;0.015755931004342447;0.01566094576285392;0.01590386870961876;0.016139535433891825;0.016532386156427905
0.08899999999999993;0.016132438639143667;0.01603432172508114;0.01628545326377242;0.01652944001153547;0.016936468163042825
0.08999999999999993;0.016513902863469536;0.01641258662765696;0.016672112885543364;0.016924623612420954;0.017346188863661932
0.09099999999999993;0.016900347137745082;0.01679576309403516;0.017063872742126132;0.017325114585125805;0.017761582458821975
0.09199999999999993;0.01729179526038205;0.017183874072781314;0.017460758362165655;0.01773094168062586;0.018182683619820988
0.09299999999999993;0.017688271372473297;0.017576942841698626;0.01786279564118358;0.018142134058693096;0.01860952749623489
0.09399999999999993;0.018089799962574125;0.017974993012026246;0.018270010847107488;0.018558721294412796;0.019042149723558235
0.09499999999999992;0.018496405871572485;0.018378048532711473;0.01868243062590521;0.018980733384822823;0.01948058643097135
0.09599999999999992;0.018908114297650245;0.018786133694757554;0.019100082007326918;0.019408200755677823;0.019924874249236137
0.09699999999999992;0.019324950801337438;0.019199273135648485;0.01952299241075745;0.019841154268341196;0.020375050318722852
0.09799999999999992;0.019746941310661827;0.019617491843852666;0.019951189651181596;0.020279625226808;0.020831152297570297
0.09899999999999992;0.020174112126395922;0.02004081516340695;0.020384701945265104;0.020723645384861666;0.02129321836998174
0.09999999999999992;0.02060648992740363;0.02046926879858275;0.020823557917553935;0.021173246953367666;0.021761287254658885
0.10099999999999992;0.02104410177608907;0.020902878818636197;0.02126778660679504;0.021628462607707562;0.022235398213376605
0.10199999999999991;0.02148697512394973;0.02134167166264378;0.02171741747238113;0.022089325495356346;0.022715591059700564
0.10299999999999991;0.021935137817236532;0.021785674144425653;0.022172480400922862;0.022555869243606835;0.02320190616785048
0.10399999999999991;0.022388618102723263;0.022234913457558243;0.022633005712951192;0.023028127967444273;0.02369438448171142
0.10499999999999991;0.022847444633588034;0.02268941718047822;0.02309902416975336;0.02350613627757488;0.02419306752399574
0.10599999999999991;0.023311646475409262;0.02314921328167971;0.023570566980345497;0.02398992928861184;0.024697997405558173
0.10699999999999991;0.023781253112279015;0.023614330125006796;0.02404766580858541;0.024479542627422555;0.025209216834866734
0.10799999999999992;0.024256294453036467;0.024084796475043434;0.02453035278042889;0.024975012441640933;0.025726769127631992
0.10899999999999992;0.024736800837624296;0.024560641502602735;0.02501866049133305;0.02547637540834864;0.02625069821659741
0.10999999999999992;0.025222803043570993;0.02504189479031794;0.025512622013810327;0.025983668742929268;0.02678104866149332
0.1109999999999999;0.025714332292602043;0.025528586338337263;0.026012270905137004;0.026496930208099647;0.027317865659157347
0.1119999999999999;0.026211420257383173;0.026020746570124736;0.026517641215219843;0.02701619812312248;0.027861195053823826
0.1129999999999999;0.026714099068398698;0.026518406338369573;0.027028767494624947;0.027541511373204496;0.028411083347585006
0.11399999999999991;0.027222401320968356;0.02702159693100629;0.027545684802772825;0.02807290941908482;0.028967577711026732
0.11499999999999991;0.02773636008240589;0.02753035007734814;0.028068428716303793;0.028610432306817906;0.029530725994041374
0.11599999999999991;0.028256008899322935;0.028044697954336187;0.028597035337618096;0.029154120677755753;0.030100576736820685
0.11699999999999991;0.02878138180508153;0.02856467319290676;0.029131541303594875;0.02970401577873427;0.03067717918103135
0.1179999999999999;0.02931251332739917;0.029090308884479762;0.029671983794494868;0.030260159472468615;0.03126058328117599
0.1189999999999999;0.02984943849610991;0.029621638587570734;0.030218400543051138;0.030822594248162666;0.031850839716142366
0.1199999999999999;0.030392192851085402;0.030158696334529007;0.030770829843752786;0.0313913632323376;0.032447999900943526
0.1209999999999999;0.030940812450319915;0.030701516638405302;0.031329310562326525;0.03196651019988515;0.03305211599865157
0.1219999999999999;0.03149533387818321;0.0312501344999513;0.031893882145421056;0.032548079585350824;0.03366324093252785
0.1229999999999999;0.03205579425384563;0.031804585414754186;0.032464584630499733;0.0331361164944527;0.0342814283983523
0.1239999999999999;0.03262223123987953;0.03236490538050936;0.03304145865594633;0.03373066671584158;0.03490673287695449
0.1249999999999999;0.033194683051041486;0.03293113090443431;0.03362454547139004;0.034331776733108346;0.03553920964694928
0.12599999999999992;0.03377318846323993;0.03350329901082688;0.03421388694825481;0.03493949373704471;0.03617891479767935
0.1269999999999999;0.03435778682269258;0.03408144724877116;0.034809525590539125;0.03555386563816323;0.0368259052423677
0.1279999999999999;0.034948518055278904;0.034665613699994435;0.035411504545832216;0.03617494107948344;0.03748023873148224
0.1289999999999999;0.03554542267609201;0.03525583698687866;0.036019867616572714;0.03680276944959023;0.03814197386631532
0.1299999999999999;0.03614854179919544;0.03585215628062979;0.036634659271556166;0.03743740089597132;0.0388111701127803
0.1309999999999999;0.03675791714758993;0.036454611309608864;0.037255924657698024;0.03807888633864088;0.039487887815428065
0.1319999999999999;0.037373591063395446;0.03706324236782835;0.037883709612058614;0.03872727748405614;0.0401721882116853
0.1329999999999999;0.03799560651825412;0.037678090323617755;0.03851806067413738;0.03938262683933436;0.04086413344631723
0.1339999999999999;0.03862400712395968;0.038299196628462186;0.03915902509844293;0.04004498772677767;0.04156378658611662
0.1349999999999999;0.039258837143319285;0.03892660332601808;0.03980665086734703;0.04071441429871337;0.04227121163482152
0.1359999999999999;0.03990014150125374;0.039560353061310075;0.040460986704229276;0.04139096155265752;0.042986473548263265
0.1369999999999999;0.0405479657961423;0.04020048909011345;0.041122082086920864;0.04207468534681011;0.04370963824974715
0.1379999999999999;0.04120235631141846;0.04084705528852616;0.04178998726145518;0.042765642415889774;0.04444077264566696
0.1389999999999999;0.041863360027423226;0.04150009616273522;0.04246475325613346;0.043463890387316885;0.0451799446413554
0.1399999999999999;0.04253102463352276;0.042159656858981875;0.04314643189591439;0.04416948779775362;0.045927223157171695
0.1409999999999999;0.04320539854049727;0.042825783173730314;0.04383507581713583;0.04488249411000998;0.046682678144827607
0.1419999999999999;0.04388653089320831;0.043498521564044476;0.0445307384825783;0.045602969730325064;0.04744638060395301
0.1429999999999999;0.04457447158355192;0.044177919158178446;0.04523347419687923;0.04633097602603301;0.0482184025989021
0.1439999999999999;0.04526927126370532;0.044864023766384924;0.04594333812230771;0.04706657534362342;0.04899881727580076
0.1449999999999999;0.04597098135967482;0.04555688389194741;0.04666038629490964;0.04780983102720626;0.04978769887983558
0.1459999999999999;0.04667965408515303;0.04625654874244115;0.04738467564103346;0.04856080743739133;0.05058512277278486
0.14699999999999988;0.04739534245569408;0.04696306824122864;0.04811626399424708;0.04931956997059322;0.051391165450791434
0.14799999999999988;0.04811810030321497;0.04767649303919515;0.04885521011265704;0.05008618507877233;0.052205904562377344
0.14899999999999988;0.04884798229083206;0.04839687452672997;0.049601573696640665;0.05086072028962298;0.05302941892669896
0.14999999999999988;0.04958504392804204;0.049124264845959685;0.05035541540700328;0.051643244227220504;0.05386178855204258
0.15099999999999988;0.05032934158625663;0.04985871690323927;0.05111679688357233;0.052433826633138614;0.054703094654558436
0.15199999999999989;0.051080932514700576;0.05060028438190741;0.05188578076424049;0.05323253838804944;0.05555341967723167
0.15299999999999989;0.051839874856683316;0.0513490217553126;0.05266243070447076;0.054039451533818436;0.05641284730908817
0.1539999999999999;0.05260622766625447;0.05210498430011655;0.05344681139727666;0.05485463929610705;0.05728146250463264
0.1549999999999999;0.05338005092525352;0.052868228109881676;0.0542389885936909;0.05567817610749616;0.05815935150351585
0.1559999999999999;0.05416140556076539;0.053638810108949934;0.05503902912373675;0.05651013763114388;0.05904660185042761
0.1569999999999999;0.05495035346299265;0.05441678806661988;0.05584700091791655;0.05735060078499131;0.05994330241521104
0.1579999999999999;0.05574695750355615;0.05520222061162962;0.05666297302923193;0.058199643766530626;0.06084954341319392
0.1589999999999999;0.05655128155423661;0.05599516724695318;0.05748701565575193;0.05905734607815021;0.061765416425731384
0.1599999999999999;0.05736339050616914;0.05679568836491807;0.05831920016374407;0.05992378855307148;0.0626910144209541
0.1609999999999999;0.05818335028950378;0.05760384526265213;0.059159599111385464;0.06079905338189305;0.0636264317747152
0.16199999999999987;0.05901122789354557;0.058419700157868175;0.060008286273070754;0.061683224139758124;0.06457176429172859
0.16299999999999987;0.05984709138738753;0.0592433162049943;0.06086533666433447;0.06257638581416118;0.0655271092268901
0.16399999999999987;0.060691009941050936;0.06007475751165946;0.06173082656740582;0.0634786248334107;0.06649256530677237
0.16499999999999987;0.061543053847147686;0.060914089155542576;0.06260483355741511;0.0643900290957652;0.06746823275128348
0.16599999999999987;0.06240329454307963;0.061761377201594976;0.06348743652927065;0.0653106879992602;0.06845421329547806
0.16699999999999987;0.06327180463379078;0.06261668871964524;0.06437871572522684;0.06624069247224401;0.06945061021150871
0.16799999999999987;0.06414865791508836;0.06348009180239662;0.0652787527631634;0.0671801350046413;0.0704575283307045
0.16899999999999987;0.06503392939754961;0.06435165558382692;0.06618763066559818;0.06812910967996325;0.07147507406576192
0.16999999999999987;0.06592769533103142;0.065231450258001;0.06710543388945467;0.06908771220808384;0.07250335543303242
0.17099999999999987;0.066830033229801;0.06611954709830738;0.06803224835660829;0.07005603995880323;0.07354248207488973
0.17199999999999988;0.06774102189830558;0.06701601847712856;0.06896816148523416;0.07103419199621755;0.07459256528215778
0.17299999999999988;0.06866074145760073;0.06792093788595777;0.06991326222198173;0.0720222691139176;0.07565371801657943
0.17399999999999988;0.06958927337245677;0.06883437995597287;0.07086764107500144;0.07302037387103788;0.07672605493330405
0.17499999999999988;0.07052670047916368;0.06975642047907957;0.07183139014784946;0.07402861062917801;0.07780969240337045
0.17599999999999988;0.07147310701405593;0.07068713642943643;0.07280460317429817;0.07504708559022007;0.07890474853615938
0.17699999999999988;0.07242857864277895;0.07162660598547423;0.07378737555408063;0.0760759068350653;0.08001134320178872
0.17799999999999988;0.07339320249031966;0.07257490855242263;0.07477980438959783;0.07711518436331438;0.08112959805342145
0.17899999999999985;0.07436706717182488;0.07353212478535774;0.07578198852361932;0.07816503013391608;0.08225963654945441
0.17999999999999985;0.07535026282423189;0.07449833661278449;0.07679402857800872;0.07922555810681041;0.08340158397555468
0.18099999999999986;0.07634288113873548;0.07547362726076735;0.0778160269935059;0.08029688428559126;0.08455556746650518
0.18199999999999986;0.07734501539411888;0.07645808127762531;0.07884808807060051;0.08137912676121724;0.08572171602782235
0.18299999999999986;0.07835676049097413;0.07745178455920514;0.07989031801153079;0.08247240575679655;0.08690016055710173
0.18399999999999986;0.07937821298684054;0.0784548243747486;0.08094282496344414;0.08357684367347544;0.08809103386504741
0.18499999999999986;0.08040947113229012;0.07946728939337047;0.08200571906275722;0.08469256513745843;0.08929447069613657
0.18599999999999986;0.08145063490798958;0.08048926971116267;0.08307911248075388;0.08581969704819103;0.09051060774886746
0.18699999999999986;0.08250180606277017;0.08152085687894245;0.08416311947046155;0.08695836862773446;0.09173958369553507
0.18799999999999986;0.08356308815273757;0.08256214393066155;0.08525785641484764;0.08810871147136434;0.0929815392014759
0.18899999999999986;0.08463458658145484;0.08361322541249468;0.08636344187637932;0.08927085959942539;0.09423661694371788
0.18999999999999986;0.08571640864123346;0.08467419741262577;0.08747999664799176;0.09044494951047455;0.09550496162896877
0.19099999999999986;0.08680866355556786;0.08574515759175114;0.08860764380551123;0.0916311202357467;0.09678672001086992
0.19199999999999987;0.08791146252275082;0.0868262052143192;0.08974650876158134;0.09282951339497723;0.09808204090643972
0.19299999999999987;0.08902491876070834;0.08791744118052748;0.09089671932114314;0.09404027325361662;0.09939107521162367
0.19399999999999984;0.0901491475530938;0.08901896805909704;0.09205840573852024;0.09526354678147336;0.10071397591586449
0.19499999999999984;0.09128426629668297;0.09013089012084687;0.0932317007761644;0.0964994837128221;0.10205089811559927
0.19599999999999984;0.09243039455011286;0.09125331337308967;0.09441673976511603;0.09774823660801452;0.10340199902658344
0.19699999999999984;0.0935876540840096;0.09238634559487281;0.09561366066723986;0.09900996091663244;0.10476743799493847
0.19799999999999984;0.09475616893255065;0.09353009637308674;0.09682260413929444;0.10028481504222109;0.10614737650680779
0.19899999999999984;0.09593606544651095;0.09468467713946721;0.09804371359890023;0.10157296040864477;0.10754197819650535
0.19999999999999984;0.09712747234784178;0.0958502012085144;0.09927713529247006;0.10287456152810447;0.10895140885302657
0.20099999999999985;0.09833052078583496;0.09702678381635618;0.1005230183651711;0.1041897860708601;0.1103758364247891
0.20199999999999985;0.09954534439492638;0.09821454216058184;0.1017815149329885;0.10551880493670075;0.11181543102245921
0.20299999999999985;0.10077207935419466;0.09941359544107352;0.10305278015696409;0.10686179232820546;0.11327036491971168
0.20399999999999985;0.10201086444861339;0.10062406490186429;0.10433697231968658;0.10821892582583986;0.11474081255176187
0.20499999999999985;0.1032618411321177;0.10184607387405173;0.1056342529041129;0.10959038646493391;0.11622695051149823
0.20599999999999985;0.10452515359254776;0.10307974781979748;0.10694478667480276;0.11097635881458653;0.11772895754303389
0.20699999999999985;0.10580094881853529;0.10432521437744358;0.10826874176165303;0.11237703105854407;0.11924701453248353
0.20799999999999985;0.10708937666840057;0.10558260340777838;0.10960628974622062;0.1137925950781004;0.12078130449576172
0.20899999999999985;0.1083905899411313;0.10685204704148413;0.11095760575072744;0.1152232465370664;0.12233201256318528
0.20999999999999985;0.10970474444951683;0.10813367972780157;0.11232286852984417;0.11666918496885874;0.1238993259606506
0.21099999999999983;0.11103199909551469;0.10942763828444596;0.1137022605653536;0.11813061386575605;0.1254834339871415
0.21199999999999983;0.11237251594792871;0.11073406194881126;0.11509596816379827;0.1196077407703742;0.12708452798831124
0.21299999999999983;0.11372646032248285;0.11205309243050002;0.1165041815572225;0.12110077736940981;0.1287028013258643
0.21399999999999983;0.11509400086437625;0.11338487396521726;0.11792709500712176;0.12260993958970443;0.130338449342451
0.21499999999999983;0.11647530963341049;0.11472955337006921;0.11936490691171876;0.12413544769667942;0.1319916693217681
0.21599999999999983;0.11787056219178238;0.1160872801003069;0.12081781991668972;0.12567752639519442;0.13366266044354333
0.21699999999999983;0.11927993769464043;0.11745820630755824;0.12228604102946933;0.12723640493288038;0.1353516237330629
0.21799999999999983;0.12070361898350729;0.11884248689959152;0.12376978173726955;0.12881231720599978;0.13705876200488004
0.21899999999999983;0.1221417926826733;0.12024027960165644;0.12526925812895137;0.13040550186788497;0.1387842798003254
0.21999999999999983;0.12359464929867349;0.12165174501944866;0.12678469102089635;0.13201620244000734;0.14052838331841602
0.22099999999999984;0.12506238332296224;0.12307704670374645;0.12831630608703026;0.13364466742572773;0.14229128033973895
0.22199999999999984;0.126545193337907;0.124516351216769;0.1298643339931571;0.13529115042677975;0.14407318014286197
0.22299999999999984;0.12804328212622623;0.12596982820030816;0.1314290105357706;0.13695591026253479;0.14587429341279895
0.22399999999999984;0.12955685678400314;0.1274376504456853;0.13301057678551498;0.13863921109209945;0.14769483214103277
0.22499999999999984;0.1310861288374117;0.12891999396558984;0.13460927923547705;0.14034132253929232;0.14953500951657162
0.2259999999999998;0.13263131436329842;0.13041703806785385;0.13622536995449752;0.14206251982054688;0.15139503980748648
0.2269999999999998;0.13419263411376867;0.13192896543122248;0.1378591067456988;0.143803083875786;0.15327513823234928
0.22799999999999981;0.13577031364493344;0.1334559621831791;0.13951075331043533;0.1455633015023102;0.15517552082096067
0.22899999999999981;0.13736458344997965;0.13499821797988765;0.14118057941788184;0.14734346549174082;0.157096404263725
0.22999999999999982;0.13897567909673383;0.13655592608831607;0.14286886108048355;0.14914387477005597;0.15903800574899823
0.23099999999999982;0.14060384136989734;0.13812928347060682;0.1445758807355042;0.15096483454075374;0.16100054278769935
0.23199999999999982;0.1422493164181387;0.13971849087076185;0.14630192743291726;0.15280665643117428;0.16298423302444254
0.23299999999999982;0.14391235590623735;0.14132375290371316;0.14804729702989666;0.15466965864200713;0.16498929403440973
0.23399999999999982;0.1455932171724827;0.14294527814685057;0.14981229239217725;0.15655416610000758;0.16701594310514736
0.23499999999999982;0.1472921633915403;0.14458327923408187;0.15159722360256403;0.15846051061393784;0.16906439700243026
0.23599999999999982;0.14900946374300864;0.146237972952502;0.15340240817688658;0.16038903103374563;0.1711348717192994
0.23699999999999982;0.1507453935858988;0.1479095803417513;0.15522817128770477;0.16234007341298476;0.17322758220733642
0.23799999999999982;0.1525002346392814;0.14959832679614368;0.1570748459960893;0.1643139911744745;0.17534274208919787
0.23899999999999982;0.1542742751693554;0.15130444216965058;0.15894277349181374;0.16631114527918783;0.1774805633513895
0.23999999999999982;0.15606781018320817;0.153028160883827;0.16083230334231263;0.16833190439834841;0.17964125601621783
0.24099999999999983;0.15788114162954478;0.1547697220387691;0.1627437937507747;0.17037664508870556;0.18182502779181078
0.24199999999999983;0.15971457860668206;0.15652936952719723;0.16467761182376045;0.1724457519709469;0.1840320836990575
0.2429999999999998;0.16156843757811556;0.15830735215175867;0.1666341338487505;0.1745396179111937;0.18626262567427074
0.2439999999999998;0.16344304259598139;0.160103923745649;0.16861374558205094;0.17665864420551222;0.18851685214633077
0.2449999999999998;0.16533872553275225;0.1619193432966531;0.17061684254750245;0.17880324076735582;0.1907949575870255
0.2459999999999998;0.167255826321524;0.16375387507471087;0.17264383034646363;0.18097382631784087;0.19309713203325798
0.2469999999999998;0.16919469320526545;0.16560778876311413;0.17469512497955916;0.18317082857873535;0.19542356057974733
0.2479999999999998;0.17115568299542244;0.16748135959344715;0.17677115318070954;0.18539468446802174;0.19777442284080848
0.2489999999999998;0.1731391613402891;0.1693748684843826;0.17887235276398467;0.18764584029787287;0.20014989237975436
0.2499999999999998;0.17514550300357792;0.1712886021844524;0.18099917298385002;0.18992475197485384;0.20255013610442602
0.2509999999999998;0.17717509215364236;0.17322285341891291;0.18315207490940288;0.19223188520213597;0.20497531362731872
0.2519999999999998;0.1792283226638306;0.17517792104082944;0.1853315318132267;0.19456771568348025;0.20742557658874192
0.2529999999999998;0.18130559842447128;0.17715411018650704;0.1875380295755216;0.1969327293287121;0.2099010679414158
0.2539999999999998;0.18340733366702033;0.1791517324353998;0.18977206710420658;0.19932742246037716;0.21240192119488996
0.2549999999999998;0.1855339533009235;0.1811711059746331;0.19203415677171934;0.20175230202122488;0.2149282596181427
0.2559999999999998;0.18768589326378018;0.18321255576827755;0.19432482486928151;0.20420788578212654;0.21748019539871083
0.2569999999999998;0.18986360088542323;0.18527641373151663;0.1966446120794335;0.20669470254998476;0.22005782875669067
0.2579999999999998;0.1920675352665638;0.18736301890985482;0.19899407396768776;0.20921329237514277;0.2226612470119547
0.2589999999999998;0.1942981676726839;0.18947271766351512;0.2013737814941917;0.21176420675774316;0.22529052360293847
0.2599999999999998;0.19655598194389567;0.19160586385718015;0.20378432154633805;0.2143480088524251;0.22794571705537237
0.2609999999999998;0.19884147492152762;0.19376281905523376;0.2062262974933129;0.21696527367068452;0.2306268698993717
0.2619999999999998;0.20115515689223687;0.1959439527226645;0.20870032976361988;0.21961658828014294;0.23333400753333913
0.2629999999999998;0.20349755205049155;0.19814964243179517;0.21120705644667861;0.22230255199989848;0.23606713703320137
0.2639999999999998;0.20586919898031486;0.2003802740750072;0.21374713391965078;0.22502377659103814;0.23882624590557844
0.2649999999999998;0.20827065115723017;0.20263624208363185;0.21632123750071203;0.2277808864413023;0.24161130078358195
